# minimum track hours: 48
# region_start: NH; lon 0--360, lat 0--90; region_end: NH; lon 0--360, lat 0--90
# total no. of tracks: 16530
Trk: 23
	np: 9
	151 291.268981934 53.1705856323 -1135.02514648 98639.3359375
	152 293.794342041 52.5672149658 -1007.16247559 98846.6953125
	153 297.613769531 52.0507583618 -964.412780762 98822.140625
Trk: 3127
	np: 10
	145 184.408676147 71.5859222412 -846.259643555 99920.3984375
	146 183.730682373 72.0907058716 -894.797363281 99964.875
	147 183.435623169 72.8101119995 -1044.96228027 99985.046875
	148 182.984359741 73.7688598633 -1093.32629395 99899.6484375
	149 185.728164673 74.6132125854 -1097.46496582 99917.3984375
	150 188.007003784 75.9622497559 -1091.1003418 99924.4453125
	151 190.219589233 76.8766326904 -1212.64074707 99916.7265625
	152 192.111846924 78.0264816284 -1162.64990234 100030.992188
	153 188.917282104 79.4315948486 -1150.2409668 100079.648438
	154 179.858108521 80.1335449219 -1112.14306641 100184.921875
Trk: 3165
	np: 19
	147 29.3554019928 73.6953430176 -690.891418457 100369.015625
	148 42.1566772461 71.4604568481 -562.522338867 100577.015625
	149 49.3155288696 67.6454620361 -621.334472656 100447.585938
	150 54.0970344543 64.8392181396 -763.854675293 100291.398438
	151 62.6680870056 61.714931488 -890.811950684 99963.9375
	152 67.3958511353 59.6821517944 -1097.27148438 99490.9140625
	153 71.1929016113 58.1258392334 -1191.13452148 99223.3125
	154 76.7965316772 56.953250885 -1314.15490723 98899.7890625
	155 85.4828643799 58.9476318359 -1464.33654785 98540.5390625
	156 91.5574264526 60.2875022888 -1511.08862305 98386.078125
	157 94.9954071045 62.1890258789 -1540.68603516 98307.3125
	158 98.8341827393 63.9845275879 -1573.2175293 98482.265625
	159 102.403419495 65.0305633545 -1530.02844238 98840.703125
	160 104.964576721 67.0319366455 -1401.29931641 99234.046875
	161 107.880218506 68.805809021 -1156.14331055 99778.6640625
	162 113.303825378 70.877784729 -863.916503906 100221.351562
	163 122.299636841 73.6440048218 -776.946350098 100310.445312
	164 115.172744751 75.6754302979 -783.524597168 100327.429688
	165 123.501731873 77.645614624 -703.836486816 100935.726562
Trk: 3166
	np: 11
	147 348.856414795 46.9237365723 -846.075744629 98625.625
	148 353.8152771 48.1621246338 -1029.73059082 98700.921875
	149 354.276062012 50.6556167603 -1006.05609131 98274.421875
	150 357.300262451 54.4716644287 -909.855529785 98874.7578125
	151 351.153930664 59.1494255066 -1005.96722412 98252.84375
	152 346.377929688 61.3116760254 -1055.65795898 98264.34375
	153 342.716278076 63.1751289368 -1012.79052734 98427.2890625
	154 336.392181396 63.844871521 -1131.23510742 98305.234375
	155 332.426116943 63.6815948486 -1119.96240234 97993.0
	156 327.327972412 62.5688018799 -1051.7779541 97731.2265625
	157 325.135650635 60.868637085 -1003.84863281 97588.2265625
Trk: 3181
	np: 14
	147 154.900253296 50.6984634399 -387.992431641 101399.1875
	148 159.259506226 51.2630119324 -606.861206055 101101.445312
	149 161.645370483 54.2148551941 -896.790771484 100531.15625
	150 164.51725769 55.4204864502 -1267.35864258 99915.3046875
	151 167.127166748 57.0363731384 -1639.48742676 99250.7109375
	152 170.128417969 57.5022544861 -1944.71777344 98913.984375
	153 173.526321411 58.5082397461 -2036.70788574 98620.1796875
	154 174.427658081 59.1683807373 -1826.82824707 98691.9296875
	155 178.645324707 60.1037254333 -1850.9407959 98683.5
	156 181.568481445 61.0090255737 -1859.40478516 98731.9296875
	157 183.057174683 62.1224441528 -1681.19628906 98950.4453125
	158 184.200836182 62.6109809875 -1519.4831543 99217.90625
	159 186.696990967 63.7731285095 -1355.80432129 99618.9609375
	160 185.47177124 64.8998413086 -1145.15588379 100291.601562
Trk: 3206
	np: 8
	148 200.743270874 31.0634803772 -259.663024902 101445.820312
	149 200.735961914 31.3652229309 -366.437744141 101373.5
	150 201.442077637 32.8341293335 -424.555603027 101324.375
	151 201.208557129 33.7870407104 -529.185424805 101241.046875
	152 201.840423584 35.2097473145 -732.139831543 100976.515625
	153 202.667327881 36.3119850159 -848.188598633 101028.617188
	154 202.104736328 36.5907440186 -977.169677734 100791.085938
	155 201.923583984 36.7118492126 -1028.31420898 100745.179688
Trk: 3275
	np: 14
	152 210.624053955 74.4499053955 -569.801696777 101147.101562
	153 224.888214111 70.9695739746 -440.254821777 101721.1875
	154 230.307769775 65.6424713135 -447.562438965 101775.34375
	155 230.307769775 65.6424636841 -441.918823242 101609.28125
	156 236.243118286 64.2671203613 -453.354980469 101538.453125
	157 240.276885986 59.1337203979 -608.905212402 101424.453125
	158 242.554046631 57.9404029846 -795.564208984 101258.53125
	159 245.710571289 53.7544059753 -726.537597656 101145.851562
	160 248.978744507 51.1722106934 -805.474365234 101076.8125
	161 252.082199097 49.4497451782 -806.563964844 101086.8125
	162 255.551574707 45.6249389648 -796.838989258 101108.640625
	163 257.021087646 38.9027328491 -836.94708252 101006.296875
	164 255.737243652 36.9868049622 -754.981506348 100804.0625
	165 257.438964844 35.8032722473 -520.372924805 101233.84375
Trk: 3290
	np: 12
	152 123.596725464 35.0506134033 -456.733306885 101439.859375
	153 124.803024292 36.2154922485 -689.413574219 100787.398438
	154 127.083786011 39.0301589966 -878.989807129 100525.921875
	155 129.856033325 40.2358436584 -1237.70251465 99966.984375
	156 131.870697021 42.1674690247 -1358.34130859 99946.375
	157 133.248748779 45.38306427 -1282.66149902 99788.5
	158 134.914016724 47.1819992065 -1198.08398438 100376.617188
	159 136.60597229 47.8905258179 -1115.46459961 100641.0625
	160 137.480575562 48.2421340942 -932.568359375 100994.484375
	161 139.008499146 48.8494377136 -897.976257324 101057.617188
	162 140.136749268 50.1963195801 -831.737792969 101158.78125
	163 140.506774902 50.9760169983 -766.578552246 101225.234375
Trk: 3293
	np: 13
	153 316.230041504 51.4760131836 -760.771606445 98705.1640625
	154 323.73651123 50.6120643616 -833.641723633 98273.046875
	155 331.426300049 51.8576507568 -853.831848145 97617.7265625
	156 335.410003662 52.4389686584 -1264.68005371 97167.9296875
	157 342.051574707 54.0030441284 -1550.69226074 96685.9921875
	158 344.229888916 54.2009468079 -1616.99621582 96436.75
	159 347.230560303 56.7068138123 -1520.69812012 96640.390625
	160 346.550079346 58.615814209 -1556.20556641 96497.8046875
	161 343.622192383 59.6452713013 -1518.01599121 96363.546875
	162 340.677612305 60.6306228638 -1506.41467285 96345.40625
	163 335.624176025 60.3345680237 -1466.27111816 96445.15625
	164 334.486907959 61.4016342163 -1296.44067383 97225.3984375
	165 332.426116943 63.6815948486 -915.146118164 98483.0078125
Trk: 3353
	np: 14
	155 154.655715942 34.4293899536 -413.597564697 101324.304688
	156 154.760498047 34.3594436646 -433.881103516 101359.585938
	157 156.543228149 35.4267807007 -544.446105957 101233.289062
	158 156.413772583 35.9020347595 -579.013916016 101384.5625
	159 155.676818848 36.7453994751 -576.214355469 101297.445312
	160 155.58241272 37.2477607727 -597.344299316 101257.148438
	161 155.669967651 38.946685791 -530.424377441 101131.695312
	162 155.495101929 41.1923980713 -614.347290039 101177.773438
	163 154.628082275 44.100151062 -773.336425781 100939.570312
	164 154.72984314 45.200920105 -995.197692871 100599.125
	165 154.999969482 47.4652748108 -1242.01062012 100076.742188
	166 153.442123413 49.5929031372 -1416.74609375 99906.7109375
	167 152.081222534 49.8032646179 -1421.96618652 99715.0390625
	168 151.691894531 51.2444763184 -1351.18103027 99795.84375
Trk: 3376
	np: 8
	157 85.9699935913 73.1625366211 -378.82901001 100982.226562
	158 77.5006790161 72.3249130249 -370.575775146 101286.484375
	159 78.2982788086 67.3359069824 -613.457275391 100513.890625
	160 79.5247650146 65.3030395508 -643.900268555 100655.40625
	161 79.5880050659 64.4747695923 -716.32244873 100990.085938
	162 77.0005493164 63.2979125977 -620.84552002 101820.765625
	163 75.1038513184 60.1113624573 -434.919189453 102111.148438
	164 74.0187683105 58.3466720581 -277.621368408 102449.234375
Trk: 3399
	np: 10
	158 349.438659668 72.0253601074 -522.440307617 100003.867188
	159 346.904174805 73.8921966553 -679.802856445 99640.640625
	160 349.611755371 77.1253662109 -603.708862305 100424.4375
	161 349.611755371 77.1253662109 -701.339660645 100284.125
	162 354.863708496 78.3738098145 -828.287597656 100203.5
	163 5.4684176445 79.5491409302 -926.649108887 100120.195312
	164 13.3411026001 81.0825805664 -932.287109375 100197.117188
	165 12.0484342575 81.702911377 -1025.68505859 100077.992188
	166 19.2734241486 82.6255722046 -1176.57202148 99983.015625
	167 18.2453956604 83.2559280396 -1343.20556641 99670.078125
Trk: 3438
	np: 15
	160 286.191162109 38.7523956299 -555.636352539 101117.859375
	161 289.388946533 40.7968826294 -690.912475586 100583.1875
	162 292.936889648 43.1472625732 -943.28338623 100172.742188
	163 294.257110596 45.6178512573 -1117.70275879 99764.59375
	164 292.356079102 48.8155212402 -1474.76696777 99110.53125
	165 294.53515625 50.2840805054 -1935.43054199 97987.84375
	166 296.866912842 51.7329444885 -2075.23583984 97753.9453125
	167 299.327514648 52.4289779663 -1763.93383789 97952.625
	168 302.786193848 52.7698364258 -1677.56396484 97838.34375
	169 305.525787354 54.0210647583 -1613.25585938 97622.0859375
	170 309.749206543 53.4740180969 -1575.44934082 97712.578125
	171 312.646972656 53.1696548462 -1463.34985352 97754.40625
	172 315.183105469 53.2923202515 -1339.0657959 97946.328125
	173 317.4637146 53.9307136536 -1256.78393555 97908.5859375
	174 321.603790283 54.2059555054 -1059.75756836 98191.6484375
Trk: 3474
	np: 32
	161 163.294692993 26.7427368164 -352.820922852 100913.804688
	162 163.791213989 28.0503120422 -405.037017822 100948.742188
	163 163.188278198 30.009853363 -567.794433594 100643.632812
	164 163.966003418 32.4093551636 -581.902526855 100748.898438
	165 162.756942749 34.7282180786 -777.867614746 100215.28125
	166 163.025222778 36.4210205078 -882.268127441 99923.921875
	167 165.795211792 38.9009971619 -1092.46716309 99676.5859375
	168 166.009780884 39.5757141113 -1209.88354492 99530.0234375
	169 168.790115356 39.9900932312 -1167.03845215 99477.484375
	170 171.042694092 40.7904090881 -1217.63549805 99358.734375
	171 173.16583252 40.5416412354 -1283.15393066 99198.2734375
	172 176.000778198 40.0922279358 -1272.86730957 99140.84375
	173 178.062423706 38.8110542297 -1179.22680664 99194.2421875
	174 183.313583374 38.7996482849 -1128.0098877 99284.6875
	175 186.248046875 39.2080764771 -1171.49926758 99263.09375
	176 188.888671875 39.1299629211 -1293.4765625 99168.2734375
	177 192.990036011 39.2195663452 -1307.03857422 99269.515625
	178 195.252593994 40.6322097778 -1506.34436035 99012.6484375
	179 197.595413208 42.2297477722 -1594.90722656 98787.4140625
	180 200.240936279 43.7725601196 -1692.40441895 98440.328125
	181 201.964889526 45.4682617188 -1739.28674316 98446.2109375
	182 203.199142456 46.8603477478 -1688.36645508 98517.75
	183 204.467407227 48.2369308472 -1640.74169922 98602.7265625
	184 204.313049316 49.7747993469 -1546.11584473 98729.171875
	185 204.763092041 51.3442230225 -1261.75939941 99240.265625
	186 205.064788818 53.0862922668 -1092.27478027 99484.234375
	187 207.850814819 54.8379325867 -906.245788574 99744.796875
	188 216.419540405 56.978515625 -435.166931152 101130.125
	189 216.419540405 56.978515625 -637.739135742 100657.765625
	190 217.732894897 58.003112793 -669.644714355 100379.234375
	191 219.029830933 59.8979492188 -532.582885742 100364.609375
	192 230.830703735 62.0471725464 -479.624206543 100970.945312
Trk: 3537
	np: 14
	164 335.13973999 56.5982894897 -1361.84069824 96802.5
	165 338.529632568 54.9377937317 -1364.08215332 97145.578125
	166 339.575714111 54.3470458984 -1377.71838379 97521.0859375
	167 342.051574707 54.0030441284 -1273.75012207 97879.2734375
	168 345.727264404 54.2942848206 -1129.61340332 98278.3359375
	169 347.202056885 55.2380523682 -982.202209473 98632.21875
	170 349.26864624 56.1861572266 -913.954162598 98945.96875
	171 351.281951904 56.8373794556 -819.782348633 99352.640625
	172 353.907348633 57.4409980774 -678.595825195 99724.3203125
	173 357.82824707 60.174949646 -518.127807617 99738.125
	174 0.0043653161265 62.574760437 -458.86151123 99904.4296875
	175 357.161315918 68.5439758301 -456.836486816 99984.3125
	176 358.402191162 69.0525817871 -519.723144531 99956.7421875
	177 358.017364502 69.7399215698 -645.277160645 99777.3984375
Trk: 3547
	np: 10
	164 208.785614014 41.7357177734 -673.834838867 100021.59375
	165 209.366790771 43.5949821472 -751.538635254 99596.1328125
	166 210.039291382 46.9760856628 -858.989440918 99113.7734375
	167 210.639465332 48.9769020081 -1077.34277344 98580.859375
	168 207.330947876 53.9279136658 -1260.62658691 98116.5234375
	169 198.811645508 55.8836669922 -1457.85388184 97833.609375
	170 194.272720337 54.2942771912 -1723.84472656 97366.28125
	171 193.646102905 52.3827171326 -1667.66491699 97236.5546875
	172 195.392364502 51.2727813721 -1507.70214844 97294.1484375
	173 203.728546143 49.3710632324 -1182.16442871 97574.9375
Trk: 3554
	np: 21
	165 251.022521973 37.350440979 -556.997253418 101184.414062
	166 251.063262939 35.4986686707 -584.057128906 101255.304688
	167 252.785705566 34.8369369507 -695.28112793 101175.773438
	168 253.677017212 33.5319480896 -723.80456543 100932.5
	169 258.283752441 30.8257064819 -544.073791504 101189.359375
	170 261.676635742 27.6518249512 -352.728759766 101098.085938
	171 267.36529541 27.8463897705 -402.600494385 101279.578125
	172 272.770843506 33.9942016602 -473.800720215 101478.34375
	173 272.768554688 34.6250572205 -503.249237061 101774.234375
	174 279.318450928 36.9931297302 -269.926055908 101684.257812
	175 289.242584229 41.3606719971 -954.577880859 100598.5
	176 293.889862061 43.561580658 -1314.11328125 99839.5078125
	177 299.049957275 46.1108016968 -1435.96252441 99106.5078125
	178 300.589752197 49.120513916 -1862.52819824 97819.7890625
	179 304.354431152 51.0839805603 -2341.3605957 96241.4609375
	180 308.805725098 51.1625823975 -2506.99853516 95591.0625
	181 309.671875 51.1535491943 -2566.87280273 94941.25
	182 313.486785889 50.4605293274 -2408.2109375 95048.0
	183 318.005737305 49.5780944824 -1958.60583496 94922.6796875
	184 320.826599121 48.4037666321 -1810.59143066 95582.546875
	185 323.229156494 45.315612793 -1491.22216797 96493.6640625
Trk: 3577
	np: 8
	166 210.192550659 63.8621902466 -387.740814209 101272.8125
	167 210.340194702 63.8628311157 -496.233917236 101129.023438
	168 212.799789429 63.651260376 -536.073181152 100973.882812
	169 225.996337891 63.2369384766 -433.945892334 101315.78125
	170 229.987258911 62.9018936157 -421.093048096 101698.210938
	171 243.273910522 58.0176124573 -437.734893799 102242.75
	172 243.368331909 57.2162399292 -441.544799805 102107.5
	173 246.61807251 53.8978652954 -417.234924316 102136.804688
Trk: 3580
	np: 13
	166 354.11340332 58.6959762573 -496.396026611 98596.8984375
	167 355.713897705 60.3834533691 -666.547058105 98616.984375
	168 358.324645996 66.38671875 -435.60244751 99442.8203125
	169 1.41100895405 66.7578430176 -415.384033203 99565.203125
	170 2.33785223961 67.4995956421 -446.280181885 99689.609375
	171 6.56739473343 68.9428863525 -472.311462402 100021.148438
	172 17.2676258087 70.7739715576 -446.040283203 100067.789062
	173 25.741060257 65.0077667236 -478.968261719 100245.585938
	174 27.7040615082 63.847530365 -541.643127441 100342.40625
	175 34.1076049805 65.4021453857 -515.52331543 100499.640625
	176 37.9765586853 65.663269043 -535.30847168 100179.453125
	177 49.1480560303 66.1486740112 -549.272338867 100456.304688
	178 55.6218833923 65.390335083 -453.122283936 100740.640625
Trk: 3635
	np: 12
	169 248.346389771 30.8557052612 -237.613861084 101703.867188
	170 248.267028809 30.1889266968 -305.621398926 101664.25
	171 250.082336426 28.008518219 -403.476806641 101553.96875
	172 250.125305176 27.783821106 -525.410400391 101326.117188
	173 250.788696289 25.799446106 -606.537353516 101595.25
	174 251.874969482 23.2397918701 -678.285339355 101311.140625
	175 255.604187012 19.5227432251 -596.969909668 101257.75
	176 255.68812561 19.2971420288 -481.738189697 101073.390625
	177 254.470169067 18.4340591431 -475.127532959 101325.046875
	178 253.086273193 19.3523406982 -560.017150879 101249.257812
	179 251.348968506 24.195274353 -422.413299561 101666.703125
	180 250.798171997 25.8092880249 -350.428924561 101479.679688
Trk: 3648
	np: 8
	169 152.640686035 51.3394546509 -1376.79919434 99652.8203125
	170 151.739608765 51.6966323853 -1347.81665039 99719.15625
	171 151.782409668 52.3682785034 -1259.11621094 99803.1015625
	172 149.368530273 52.9457473755 -1229.04016113 100031.539062
	173 147.918395996 53.0871315002 -1231.84912109 100029.929688
	174 146.956054688 53.4071998596 -1168.92138672 100210.6875
	175 146.928314209 53.4162406921 -1094.8807373 100334.921875
	176 145.934265137 53.7335128784 -1005.56689453 100615.328125
Trk: 3672
	np: 10
	170 112.26927948 50.4301071167 -480.055206299 101522.289062
	171 103.047637939 47.2146339417 -915.693725586 100789.539062
	172 104.478759766 44.184337616 -829.664855957 101090.210938
	173 105.990921021 44.2321395874 -761.629699707 100843.273438
	174 110.725799561 44.5983276367 -717.710754395 101156.828125
	175 116.364189148 46.7561912537 -679.65057373 101485.992188
	176 119.747680664 51.2781982422 -841.951965332 101551.0
	177 123.783027649 53.653339386 -746.282409668 101448.289062
	178 125.930999756 54.258102417 -716.041564941 101569.0625
	179 129.188812256 54.9660148621 -591.959838867 101624.1875
Trk: 3703
	np: 9
	172 212.799789429 63.651260376 -626.91784668 100458.859375
	173 199.477401733 59.9367523193 -1059.50695801 97891.53125
	174 197.984771729 58.3656578064 -1214.07763672 97803.828125
	175 197.985046387 55.7863578796 -1200.86193848 98096.2734375
	176 211.264831543 52.971862793 -976.70123291 98460.9609375
	177 214.750488281 54.0116577148 -946.381958008 98889.578125
	178 216.779663086 55.375202179 -807.649169922 99383.359375
	179 219.959259033 55.5291671753 -682.944519043 99864.3984375
	180 223.935668945 57.1555213928 -611.430541992 100352.179688
Trk: 3740
	np: 21
	174 325.388580322 40.4688072205 -426.992370605 100687.828125
	175 328.831665039 39.1934623718 -268.146118164 100753.734375
	176 336.649230957 45.3962631226 -869.727111816 99245.8515625
	177 339.054901123 49.6339836121 -1020.51733398 98420.90625
	178 342.051574707 54.003036499 -1616.47790527 97623.46875
	179 341.041107178 58.768951416 -2008.72424316 96860.3046875
	180 343.739196777 60.5690917969 -2070.12158203 96704.3515625
	181 345.472839355 63.4628181458 -1854.96655273 97211.625
	182 347.744110107 65.7217712402 -1488.86706543 97862.828125
	183 349.890075684 67.8776626587 -1420.17700195 98186.3359375
	184 352.545715332 68.9985733032 -1454.39404297 98697.1171875
	185 356.145111084 70.5935668945 -1528.4642334 98870.0390625
	186 7.20653676987 71.711265564 -1762.63891602 98894.2578125
	187 14.5237140656 72.460144043 -1662.8371582 99334.765625
	188 21.4696712494 72.8921203613 -1364.88647461 99963.9921875
	189 29.2683677673 70.5322570801 -1114.01062012 100697.625
	190 42.9864959717 68.1504974365 -1309.95800781 100261.84375
	191 46.2452850342 66.2189178467 -1258.31542969 100584.210938
	192 46.0970878601 63.39503479 -999.644348145 100972.203125
	193 40.6197090149 59.498298645 -736.122192383 101669.265625
	194 36.9471359253 57.5302200317 -500.407775879 102042.289062
Trk: 3741
	np: 18
	174 352.30657959 28.0182189941 -319.124938965 101126.828125
	175 353.779815674 27.4217376709 -392.311096191 100902.242188
	176 357.561340332 27.0139350891 -385.531188965 101001.6875
	177 357.864257812 27.3268928528 -390.324188232 100959.429688
	178 359.753540039 27.3381843567 -369.686096191 100981.65625
	179 0.402146369219 28.5826797485 -446.553283691 100859.078125
	180 2.41703510284 29.4976654053 -464.515472412 100959.703125
	181 4.3526134491 30.7139511108 -460.179534912 101074.101562
	182 5.38810348511 31.3695526123 -350.461151123 101195.789062
	183 6.84196090698 31.8246955872 -352.791900635 101131.898438
	184 7.80688762665 31.9228744507 -336.48135376 101239.9375
	185 9.26895999908 32.9958877563 -355.784088135 101278.125
	186 12.9413385391 33.7317733765 -356.428314209 101217.03125
	187 15.1109809875 34.1190643311 -438.754486084 101126.257812
	188 15.3617258072 33.5834274292 -493.347869873 101002.820312
	189 25.0270900726 35.5306243896 -382.299743652 101558.492188
	190 26.1415615082 36.4092674255 -369.2996521 101527.0625
	191 26.8135490417 37.2477760315 -262.947875977 101822.695312
Trk: 3793
	np: 8
	175 151.722579956 35.2980918884 -477.939971924 100619.609375
	176 157.188766479 38.1618766785 -589.958557129 100477.867188
	177 159.317672729 39.7096633911 -673.839660645 100266.164062
	178 162.417205811 44.2370414734 -874.863769531 100078.71875
	179 163.841064453 46.0487709045 -1143.43493652 99641.2734375
	180 165.295776367 47.186000824 -1389.82324219 99184.828125
	181 165.711853027 48.2696037292 -1592.73095703 98853.6328125
	182 167.960861206 49.5409736633 -1546.56396484 98692.9375
Trk: 3854
	np: 31
	178 273.610412598 25.0629501343 -413.385986328 101566.78125
	179 277.833831787 27.6295661926 -315.170562744 101662.703125
	180 278.670837402 29.607711792 -391.333251953 101494.140625
	181 278.980682373 30.8062667847 -537.561096191 101457.078125
	182 280.844665527 33.0301170349 -629.224182129 101343.632812
	183 283.641235352 34.2583007812 -785.717590332 100885.226562
	184 284.424926758 37.6295509338 -1045.8515625 100525.890625
	185 287.574279785 38.5907363892 -1205.17138672 100041.09375
	186 291.843322754 40.6685638428 -1259.22766113 99766.4140625
	187 294.399902344 42.227142334 -1456.4251709 98902.3359375
	188 297.844299316 44.3072319031 -1413.66149902 98856.3125
	189 300.650390625 46.2323646545 -1630.54052734 98195.5703125
	190 304.669281006 47.0373687744 -1584.23181152 98139.71875
	191 309.61340332 48.2747573853 -1592.32592773 97831.34375
	192 314.608520508 49.2413978577 -1496.30029297 97657.7265625
	193 318.544006348 50.120262146 -1650.55322266 97629.3125
	194 320.567901611 50.8847160339 -1699.49865723 97851.59375
	195 322.757171631 51.428062439 -1682.63720703 97830.6328125
	196 322.792053223 52.8071937561 -1593.33679199 97773.609375
	197 321.706787109 54.718044281 -1630.02404785 97843.265625
	198 322.054046631 55.4150390625 -1660.17346191 97942.7734375
	199 322.020965576 57.8666915894 -1477.68908691 98239.984375
	200 318.288879395 59.8390197754 -1418.00646973 98753.59375
	201 308.139373779 65.7063903809 -1464.94616699 98872.453125
	202 304.959289551 68.8230285645 -1462.88671875 99189.7421875
	203 303.721710205 70.0740661621 -1311.88964844 99305.8828125
	204 300.627471924 71.8840408325 -1403.23815918 99566.9140625
	205 297.71206665 73.868347168 -1336.48400879 99652.3515625
	206 291.250335693 76.897857666 -1020.04327393 100139.0
	207 284.699127197 80.6914367676 -665.326660156 101032.15625
	208 278.696655273 82.2152252197 -609.565673828 101376.757812
Trk: 3858
	np: 10
	178 357.186920166 69.0591201782 -847.671936035 99570.7109375
	179 2.19179701805 70.0281066895 -937.816467285 99442.265625
	180 11.2713928223 71.8327178955 -1031.88977051 99502.5078125
	181 17.1840820312 73.3117218018 -1061.85168457 99531.8515625
	182 22.4656944275 74.219543457 -1038.08825684 99564.3671875
	183 35.6917915344 73.2292022705 -957.097106934 99647.125
	184 44.9697990417 73.8914794922 -1004.13555908 99737.6875
	185 51.157913208 73.9987945557 -981.922668457 99729.03125
	186 59.7023010254 73.3091278076 -988.94708252 99822.3359375
	187 63.1346969604 70.5960769653 -827.854309082 100214.875
Trk: 3879
	np: 9
	179 80.7909469604 63.6221923828 -812.337036133 100147.59375
	180 88.8013839722 61.4609489441 -930.273498535 100567.039062
	181 95.7460708618 64.0967941284 -1053.90014648 99786.4921875
	182 98.8696899414 64.0112609863 -1186.14428711 99952.6796875
	183 100.673675537 62.5055236816 -1159.35205078 100072.664062
	184 106.096168518 63.2476425171 -1120.1015625 100244.828125
	185 107.88318634 63.1146316528 -1044.98901367 100547.765625
	186 107.88318634 63.1146316528 -819.821716309 101134.851562
	187 109.963188171 63.1274299622 -619.046081543 101426.367188
Trk: 3966
	np: 11
	183 230.496398926 72.8116989136 -408.137237549 101820.242188
	184 237.437728882 72.5822906494 -361.647979736 101768.023438
	185 246.4894104 70.2079772949 -413.454345703 101782.5625
	186 249.200195312 69.7517242432 -456.688018799 101717.070312
	187 253.599304199 67.9672546387 -526.663635254 101785.179688
	188 256.895843506 65.9861297607 -430.915679932 101650.914062
	189 258.977752686 64.1823883057 -476.776885986 101532.960938
	190 262.22467041 60.6513824463 -373.855010986 101586.820312
	191 266.732696533 56.8690643311 -436.243682861 101601.421875
	192 271.893371582 57.6508369446 -565.091674805 100749.0
	193 282.038421631 58.3032989502 -433.836181641 100558.484375
Trk: 3988
	np: 8
	184 336.049072266 48.7698249817 -877.192321777 97581.7109375
	185 337.328552246 42.9396972656 -491.888549805 99039.765625
	186 337.715484619 42.4735984802 -535.356323242 99124.1796875
	187 338.711242676 38.7304649353 -425.277954102 99467.515625
	188 342.20892334 37.7942504883 -565.086730957 99740.5703125
	189 344.226135254 38.5201339722 -605.379760742 99803.5859375
	190 345.886169434 39.7293434143 -679.233520508 99939.59375
	191 346.1171875 41.9399185181 -650.697753906 99991.2421875
Trk: 3989
	np: 10
	184 39.9450645447 66.6457595825 -519.202697754 101226.148438
	185 43.6420974731 65.4536514282 -450.126525879 101316.882812
	186 54.9870147705 62.5675048828 -435.083862305 102354.390625
	187 59.7212409973 61.4570236206 -492.033111572 101808.757812
	188 65.741973877 57.7002792358 -506.257354736 102093.484375
	189 70.1055526733 55.9461212158 -555.04510498 101881.445312
	190 73.1179733276 54.6757507324 -588.295715332 101616.921875
	191 75.2134628296 54.0618438721 -542.269714355 101555.523438
	192 76.6732177734 53.5755195618 -528.16204834 101607.734375
	193 78.5350341797 53.068862915 -408.497924805 101925.3125
Trk: 4016
	np: 12
	185 184.130630493 49.7511444092 -598.998901367 99462.5078125
	186 187.366363525 50.7924575806 -510.292541504 99519.0625
	187 189.982345581 52.5612068176 -431.113189697 99604.03125
	188 194.851089478 50.9781112671 -414.902252197 99707.53125
	189 199.073745728 51.5262031555 -520.765869141 99781.2734375
	190 198.724365234 53.7757720947 -719.026611328 99151.421875
	191 198.355941772 58.0135040283 -589.340942383 99181.953125
	192 196.242202759 59.1766395569 -740.143005371 99062.0390625
	193 193.012710571 60.176322937 -849.36730957 99146.90625
	194 192.299377441 60.2045249939 -914.050842285 99273.921875
	195 192.299377441 60.204536438 -905.182739258 99423.625
	196 197.669235229 68.3688964844 -549.802612305 100156.773438
Trk: 4042
	np: 8
	187 242.8515625 47.0817871094 -355.584228516 102296.640625
	188 243.738433838 44.6173820496 -451.312713623 101587.226562
	189 249.157043457 40.7257537842 -555.440246582 101540.367188
	190 250.150878906 39.7705001831 -672.745239258 101577.59375
	191 250.431030273 38.8996810913 -583.61126709 101626.179688
	192 250.102752686 37.047958374 -625.328735352 101300.4375
	193 248.074813843 35.1878623962 -496.580932617 101652.1875
	194 247.84463501 32.9727592468 -269.116149902 101633.96875
Trk: 4043
	np: 24
	187 306.650970459 68.7994613647 -639.974121094 100036.992188
	188 307.817657471 69.2768783569 -994.470092773 99553.4453125
	189 299.879486084 75.9587554932 -1164.37280273 99787.890625
	190 298.540252686 76.49584198 -1260.77575684 99527.59375
	191 334.760803223 82.1910324097 -702.695861816 100354.375
	192 1.55517780781 83.0012817383 -870.686706543 100349.375
	193 32.9736671448 82.4192581177 -940.387512207 100428.648438
	194 48.4578132629 81.7027435303 -966.041992188 99982.625
	195 65.1999816895 78.3901443481 -1010.84643555 99639.6015625
	196 76.1292114258 77.6338424683 -1404.09375 98946.5859375
	197 83.5182266235 76.7615814209 -1548.11804199 98454.1328125
	198 90.0 76.2750396729 -1619.88049316 98144.3828125
	199 93.4903259277 76.9991455078 -1671.93725586 97960.046875
	200 94.2151794434 77.1509933472 -1804.39624023 97722.921875
	201 95.3311538696 77.3497009277 -1789.81726074 97688.9921875
	202 95.5759963989 77.9127197266 -1707.62463379 97899.46875
	203 90.0 79.6572341919 -1513.91491699 98419.671875
	204 80.7037734985 80.1098556519 -1330.59436035 98722.9921875
	205 70.7805786133 79.6537322998 -1166.33752441 99104.046875
